timestamp,cpu,mode,value
2026-03-21 22:44:32,1,softirq,0.013333333333332574
2026-03-21 22:44:32,1,steal,0.0
2026-03-21 22:44:32,1,system,0.005000000000000189
2026-03-21 22:44:32,1,user,0.01300000000000144
2026-03-21 22:44:32,2,iowait,0.0003333333333333262
2026-03-21 22:44:32,2,irq,0.0
2026-03-21 22:44:32,2,nice,0.0
2026-03-21 22:44:32,2,softirq,0.005000000000000189
2026-03-21 22:44:32,2,steal,0.0
2026-03-21 22:44:32,2,system,0.004999999999999242
2026-03-21 22:44:32,2,user,0.01533333333333265
2026-03-21 22:44:32,3,iowait,0.0003333333333333854
2026-03-21 22:44:32,3,irq,0.0
2026-03-21 22:44:32,3,nice,0.0
2026-03-21 22:44:32,3,softirq,0.0026666666666666098
2026-03-21 22:44:32,3,steal,0.0
2026-03-21 22:44:32,3,system,0.008000000000000304
2026-03-21 22:44:32,3,user,0.019333333333334698
2026-03-21 22:44:32,4,iowait,0.0003333333333333262
2026-03-21 22:44:32,4,irq,0.0
2026-03-21 22:44:32,4,nice,0.0
2026-03-21 22:44:32,4,softirq,0.0016666666666668088
2026-03-21 22:44:32,4,steal,0.0
2026-03-21 22:44:32,4,system,0.00566666666666625
2026-03-21 22:44:32,4,user,0.017666666666667653
2026-03-21 22:44:32,5,iowait,0.0003333333333333262
2026-03-21 22:44:32,5,irq,0.0
2026-03-21 22:44:32,5,nice,0.0
2026-03-21 22:44:32,5,softirq,0.0013333333333333049
2026-03-21 22:44:32,5,steal,0.0
2026-03-21 22:44:32,5,system,0.005000000000000189
2026-03-21 22:44:32,5,user,0.016666666666666666
2026-03-21 22:44:32,6,iowait,0.0003333333333333262
2026-03-21 22:44:32,6,irq,0.0
2026-03-21 22:44:32,6,nice,0.0
2026-03-21 22:44:32,6,softirq,0.0006666666666666524
2026-03-21 22:44:32,6,steal,0.0
2026-03-21 22:44:32,6,system,0.0053333333333332195
2026-03-21 22:44:32,6,user,0.016666666666666666
2026-03-21 22:44:32,7,iowait,0.0003333333333333262
2026-03-21 22:44:32,7,irq,0.0
2026-03-21 22:44:32,7,nice,0.0
2026-03-21 22:44:32,7,softirq,0.0006666666666666524
2026-03-21 22:44:32,7,steal,0.0
2026-03-21 22:44:32,7,system,0.0053333333333332195
2026-03-21 22:44:32,7,user,0.015333333333334545
2026-03-21 22:45:32,0,iowait,0.0003333333333333262
2026-03-21 22:45:32,0,irq,0.0
2026-03-21 22:45:32,0,nice,0.0
2026-03-21 22:45:32,0,softirq,0.02666666666666894
2026-03-21 22:45:32,0,steal,0.0
2026-03-21 22:45:32,0,system,0.0053333333333332195
2026-03-21 22:45:32,0,user,0.019666666666665833
2026-03-21 22:45:32,1,iowait,0.0003333333333333854
2026-03-21 22:45:32,1,irq,0.0
2026-03-21 22:45:32,1,nice,0.0
2026-03-21 22:45:32,1,softirq,0.012666666666666515
2026-03-21 22:45:32,1,steal,0.0
2026-03-21 22:45:32,1,system,0.005666666666667197
2026-03-21 22:45:32,1,user,0.016333333333333637
2026-03-21 22:45:32,2,iowait,0.0003333333333333262
2026-03-21 22:45:32,2,irq,0.0
2026-03-21 22:45:32,2,nice,0.0
2026-03-21 22:45:32,2,softirq,0.005000000000000189
2026-03-21 22:45:32,2,steal,0.0
2026-03-21 22:45:32,2,system,0.005000000000000189
2026-03-21 22:45:32,2,user,0.016666666666666666
2026-03-21 22:45:32,3,iowait,0.0003333333333333262
2026-03-21 22:45:32,3,irq,0.0
2026-03-21 22:45:32,3,nice,0.0
2026-03-21 22:45:32,3,softirq,0.0026666666666666098
2026-03-21 22:45:32,3,steal,0.0
2026-03-21 22:45:32,3,system,0.005000000000000189
2026-03-21 22:45:32,3,user,0.015333333333334545
2026-03-21 22:45:32,4,iowait,0.0006666666666667116
2026-03-21 22:45:32,4,irq,0.0
2026-03-21 22:45:32,4,nice,0.0
2026-03-21 22:45:32,4,softirq,0.001000000000000038
2026-03-21 22:45:32,4,steal,0.0
2026-03-21 22:45:32,4,system,0.005000000000000189
2026-03-21 22:45:32,4,user,0.016000000000000607
2026-03-21 22:45:32,5,iowait,0.0003333333333333262
2026-03-21 22:45:32,5,irq,0.0
2026-03-21 22:45:32,5,nice,0.0
2026-03-21 22:45:32,5,softirq,0.001000000000000038
2026-03-21 22:45:32,5,steal,0.0
2026-03-21 22:45:32,5,system,0.004333333333333181
2026-03-21 22:45:32,5,user,0.014000000000000531
2026-03-21 22:45:32,6,iowait,0.0003333333333333262
2026-03-21 22:45:32,6,irq,0.0
2026-03-21 22:45:32,6,nice,0.0
2026-03-21 22:45:32,6,softirq,0.001000000000000038
2026-03-21 22:45:32,6,steal,0.0
2026-03-21 22:45:32,6,system,0.004666666666666212
2026-03-21 22:45:32,6,user,0.019999999999998862
2026-03-21 22:45:32,7,iowait,0.0003333333333333262
2026-03-21 22:45:32,7,irq,0.0
2026-03-21 22:45:32,7,nice,0.0
2026-03-21 22:45:32,7,softirq,0.0006666666666666524
2026-03-21 22:45:32,7,steal,0.0
2026-03-21 22:45:32,7,system,0.005000000000000189
2026-03-21 22:45:32,7,user,0.015000000000001516
2026-03-21 22:46:32,0,iowait,0.0013330667199893073
2026-03-21 22:46:32,0,irq,0.0
2026-03-21 22:46:32,0,nice,0.0
2026-03-21 22:46:32,0,softirq,0.02699460107978223
2026-03-21 22:46:32,0,steal,0.0
2026-03-21 22:46:32,0,system,0.004999000199960198
2026-03-21 22:46:32,0,user,0.016663333999866695
2026-03-21 22:46:32,1,iowait,0.0009998000399920395
2026-03-21 22:46:32,1,irq,0.0
2026-03-21 22:46:32,1,nice,0.0
2026-03-21 22:46:32,1,softirq,0.013330667199894492
2026-03-21 22:46:32,1,steal,0.0
2026-03-21 22:46:32,1,system,0.005332266879957229
2026-03-21 22:46:32,1,user,0.020329267479837824
2026-03-21 22:46:32,2,iowait,0.0003332666799973268
2026-03-21 22:46:32,2,irq,0.0
2026-03-21 22:46:32,2,nice,0.0
2026-03-21 22:46:32,2,softirq,0.004999000199960198
2026-03-21 22:46:32,2,steal,0.0
2026-03-21 22:46:32,2,system,0.005332266879957229
2026-03-21 22:46:32,2,user,0.024328467639805982
2026-03-21 22:46:32,3,iowait,0.0003332666799973268
2026-03-21 22:46:32,3,irq,0.0
2026-03-21 22:46:32,3,nice,0.0
2026-03-21 22:46:32,3,softirq,0.0026661334399786145
2026-03-21 22:46:32,3,steal,0.0
2026-03-21 22:46:32,3,system,0.0043324668399651895
2026-03-21 22:46:32,3,user,0.019996000799838896
2026-03-21 22:46:32,4,iowait,0.0006665333599946536
2026-03-21 22:46:32,4,irq,0.0
2026-03-21 22:46:32,4,nice,0.0
2026-03-21 22:46:32,4,softirq,0.0016663333999865748
2026-03-21 22:46:32,4,steal,0.0
2026-03-21 22:46:32,4,system,0.00599880023995129
2026-03-21 22:46:32,4,user,0.021329067519828916
2026-03-21 22:46:32,5,iowait,0.0009998000399919803
2026-03-21 22:46:32,5,irq,0.0
2026-03-21 22:46:32,5,nice,0.0
2026-03-21 22:46:32,5,softirq,0.0013330667199894257
2026-03-21 22:46:32,5,steal,0.0
2026-03-21 22:46:32,5,system,0.007331866959942255
2026-03-21 22:46:32,5,user,0.020329267479837824
2026-03-21 22:46:32,6,iowait,0.0003332666799973268
2026-03-21 22:46:32,6,irq,0.0
2026-03-21 22:46:32,6,nice,0.0
2026-03-21 22:46:32,6,softirq,0.0009998000399920395
2026-03-21 22:46:32,6,steal,0.0
2026-03-21 22:46:32,6,system,0.005332266879957229
2026-03-21 22:46:32,6,user,0.018329667399853745
2026-03-21 22:46:32,7,iowait,0.0003332666799973268
2026-03-21 22:46:32,7,irq,0.0
2026-03-21 22:46:32,7,nice,0.0
2026-03-21 22:46:32,7,softirq,0.0013330667199893073
2026-03-21 22:46:32,7,steal,0.0
2026-03-21 22:46:32,7,system,0.006332066919949269
2026-03-21 22:46:32,7,user,0.018329667399853745
2026-03-21 22:47:32,0,iowait,0.0003333333333333262
2026-03-21 22:47:32,0,irq,0.0
2026-03-21 22:47:32,0,nice,0.0
2026-03-21 22:47:32,0,softirq,0.02733333333333121
2026-03-21 22:47:32,0,steal,0.0
2026-03-21 22:47:32,0,system,0.00599999999999928
2026-03-21 22:47:32,0,user,0.017666666666667653
2026-03-21 22:47:32,1,iowait,0.000333333333333267
2026-03-21 22:47:32,1,irq,0.0
2026-03-21 22:47:32,1,nice,0.0
2026-03-21 22:47:32,1,softirq,0.0136666666666675
2026-03-21 22:47:32,1,steal,0.0
2026-03-21 22:47:32,1,system,0.005333333333334167
2026-03-21 22:47:32,1,user,0.017999999999998788
2026-03-21 22:47:32,2,iowait,0.0003333333333333262
2026-03-21 22:47:32,2,irq,0.0
2026-03-21 22:47:32,2,nice,0.0
2026-03-21 22:47:32,2,softirq,0.005666666666667197
2026-03-21 22:47:32,2,steal,0.0
2026-03-21 22:47:32,2,system,0.005000000000000189
2026-03-21 22:47:32,2,user,0.019999999999998862
2026-03-21 22:47:32,3,iowait,0.0003333333333333262
2026-03-21 22:47:32,3,irq,0.0
2026-03-21 22:47:32,3,nice,0.0
2026-03-21 22:47:32,3,softirq,0.002333333333333106
2026-03-21 22:47:32,3,steal,0.0
2026-03-21 22:47:32,3,system,0.007666666666666325
2026-03-21 22:47:32,3,user,0.02233333333333197
2026-03-21 22:47:32,4,iowait,0.0003333333333333262
2026-03-21 22:47:32,4,irq,0.0
2026-03-21 22:47:32,4,nice,0.0
2026-03-21 22:47:32,4,softirq,0.0016666666666668088
2026-03-21 22:47:32,4,steal,0.0
2026-03-21 22:47:32,4,system,0.006000000000000227
2026-03-21 22:47:32,4,user,0.018000000000000682
2026-03-21 22:47:32,5,iowait,0.0003333333333333854
2026-03-21 22:47:32,5,irq,0.0
2026-03-21 22:47:32,5,nice,0.0
2026-03-21 22:47:32,5,softirq,0.0013333333333333049
2026-03-21 22:47:32,5,steal,0.0
2026-03-21 22:47:32,5,system,0.0053333333333332195
2026-03-21 22:47:32,5,user,0.020333333333333786
2026-03-21 22:47:32,6,iowait,0.0003333333333333854
2026-03-21 22:47:32,6,irq,0.0
2026-03-21 22:47:32,6,nice,0.0
2026-03-21 22:47:32,6,softirq,0.0013333333333333049
2026-03-21 22:47:32,6,steal,0.0
2026-03-21 22:47:32,6,system,0.006000000000000227
2026-03-21 22:47:32,6,user,0.01866666666666674
2026-03-21 22:47:32,7,iowait,0.0
2026-03-21 22:47:32,7,irq,0.0
2026-03-21 22:47:32,7,nice,0.0
2026-03-21 22:47:32,7,softirq,0.0009999999999999194
2026-03-21 22:47:32,7,steal,0.0
2026-03-21 22:47:32,7,system,0.005333333333334167
2026-03-21 22:47:32,7,user,0.021333333333334772
