timestamp,cpu,mode,value
2026-03-22 02:31:32,4,user,0.001366
2026-03-22 02:32:32,4,system,0.0
2026-03-22 02:33:32,4,steal,0.003156
2026-03-22 02:34:32,5,user,0.026059
2026-03-22 02:35:32,5,irq,0.0
2026-03-22 02:36:32,6,iowait,0.0
2026-03-22 02:37:32,7,iowait,0.0
2026-03-22 02:38:32,6,nice,0.0
2026-03-22 02:39:32,6,softirq,0.0
2026-03-22 02:40:32,6,steal,0.0
2026-03-22 02:41:32,6,system,0.0
2026-03-22 02:42:32,6,user,0.019057
2026-03-22 02:43:32,7,irq,0.0
2026-03-22 02:44:32,7,nice,0.534766
2026-03-22 02:45:32,7,softirq,0.021959
2026-03-22 02:46:32,7,steal,0.0
2026-03-22 02:47:32,7,system,0.0
2026-03-22 02:48:32,7,user,0.033369
2026-03-22 02:49:32,4,nice,0.029051
2026-03-22 02:50:32,6,irq,0.0
2026-03-22 02:51:32,4,irq,0.0
2026-03-22 02:52:32,4,iowait,0.004082
2026-03-22 02:53:32,0,iowait,0.01762
2026-03-22 02:54:32,3,user,0.005465
2026-03-22 02:55:32,0,irq,0.0
2026-03-22 02:56:32,0,nice,0.007773
2026-03-22 02:57:32,0,softirq,0.031014
2026-03-22 02:58:32,0,steal,0.0
2026-03-22 02:59:32,0,system,0.003995
2026-03-22 03:00:32,0,user,0.005918
2026-03-22 03:01:32,1,irq,0.0
2026-03-22 03:02:32,1,nice,0.0
2026-03-22 03:03:32,1,softirq,0.014988
2026-03-22 03:04:32,1,steal,0.0
2026-03-22 03:05:32,1,system,0.010382
2026-03-22 03:06:32,1,user,0.02646
2026-03-22 03:07:32,1,iowait,0.001888
2026-03-22 03:08:32,2,irq,0.003518
2026-03-22 03:09:32,2,iowait,0.000865
2026-03-22 03:10:32,3,steal,1e-06
2026-03-22 03:11:32,3,softirq,0.0
2026-03-22 03:12:32,3,nice,0.003165
2026-03-22 03:13:32,3,irq,0.0
2026-03-22 03:14:32,3,iowait,0.021265
2026-03-22 03:15:32,3,system,0.020734
2026-03-22 03:16:32,2,system,0.008858
2026-03-22 03:17:32,2,steal,0.0
2026-03-22 03:18:32,2,softirq,0.0
2026-03-22 03:19:32,2,nice,0.011911
2026-03-22 03:20:32,2,user,0.019294
2026-03-22 03:21:32,5,user,0.025131
2026-03-22 03:22:32,5,system,0.0
2026-03-22 03:23:32,5,steal,0.009274
2026-03-22 03:24:32,5,softirq,0.005877
2026-03-22 03:25:32,5,nice,0.0
2026-03-22 03:26:32,5,irq,0.0
2026-03-22 03:27:32,4,system,0.008636
2026-03-22 03:28:32,4,user,0.021854
2026-03-22 03:29:32,4,steal,0.0
2026-03-22 03:30:32,4,softirq,0.000631
2026-03-22 03:31:32,4,nice,0.0
2026-03-22 03:32:32,5,iowait,0.002525
2026-03-22 03:33:32,6,iowait,0.015048
2026-03-22 03:34:32,4,irq,0.0
2026-03-22 03:35:32,6,nice,0.574904
2026-03-22 03:36:32,6,softirq,0.002765
2026-03-22 03:37:32,6,steal,0.00296
2026-03-22 03:38:32,6,system,0.001613
2026-03-22 03:39:32,6,user,0.000762
2026-03-22 03:40:32,7,iowait,0.003613
2026-03-22 03:41:32,7,irq,0.017274
2026-03-22 03:42:32,7,nice,0.0
2026-03-22 03:43:32,7,softirq,0.009971
2026-03-22 03:44:32,7,steal,0.0
2026-03-22 03:45:32,7,system,0.005719
2026-03-22 03:46:32,7,user,0.007801
2026-03-22 03:47:32,6,irq,0.0
2026-03-22 03:48:32,4,iowait,0.013667
2026-03-22 03:49:32,2,iowait,0.00616
2026-03-22 03:50:32,3,system,0.021656
2026-03-22 03:51:32,3,user,0.03177
2026-03-22 03:52:32,0,irq,0.004391
2026-03-22 03:53:32,0,nice,0.017439
2026-03-22 03:54:32,0,softirq,0.031385
2026-03-22 03:55:32,0,steal,0.00828
2026-03-22 03:56:32,0,system,0.002033
2026-03-22 03:57:32,0,user,0.017329
2026-03-22 03:58:32,1,iowait,0.0
2026-03-22 03:59:32,1,irq,0.009896
2026-03-22 04:00:32,1,nice,0.0
2026-03-22 04:01:32,1,softirq,0.415745
2026-03-22 04:02:32,1,steal,0.0
2026-03-22 04:03:32,1,system,0.017045
2026-03-22 04:04:32,0,iowait,0.008842
2026-03-22 04:05:32,3,irq,0.018206
2026-03-22 04:06:32,2,irq,0.007308
2026-03-22 04:07:32,2,nice,0.0
2026-03-22 04:08:32,2,softirq,0.004329
2026-03-22 04:09:32,2,steal,0.0
2026-03-22 04:10:32,2,system,0.000149
2026-03-22 04:11:32,2,user,0.039441
2026-03-22 04:12:32,3,iowait,0.006709
2026-03-22 04:13:32,1,user,0.01334
2026-03-22 04:14:32,3,nice,0.0
2026-03-22 04:15:32,3,softirq,0.002994
2026-03-22 04:16:32,3,steal,0.0
2026-03-22 04:17:32,5,nice,0.0
2026-03-22 04:18:32,7,steal,0.00312
2026-03-22 04:19:32,5,irq,0.011553
2026-03-22 04:20:32,5,softirq,0.007421
2026-03-22 04:21:32,5,iowait,0.0
2026-03-22 04:22:32,4,irq,0.003044
2026-03-22 04:23:32,4,system,0.00672
2026-03-22 04:24:32,4,steal,0.004139
2026-03-22 04:25:32,4,softirq,0.017829
2026-03-22 04:26:32,4,nice,0.0
2026-03-22 04:27:32,4,user,0.012089
2026-03-22 04:28:32,5,steal,0.005909
2026-03-22 04:29:32,6,softirq,0.0
2026-03-22 04:30:32,5,user,0.035093
2026-03-22 04:31:32,6,iowait,0.004017
2026-03-22 04:32:32,6,irq,0.008466
2026-03-22 04:33:32,6,nice,0.0
2026-03-22 04:34:32,6,steal,0.008138
2026-03-22 04:35:32,6,system,0.016685
2026-03-22 04:36:32,6,user,0.020995
2026-03-22 04:37:32,7,iowait,0.002344
2026-03-22 04:38:32,7,irq,0.002703
2026-03-22 04:39:32,7,nice,0.0
2026-03-22 04:40:32,7,softirq,0.0
2026-03-22 04:41:32,4,iowait,0.0
2026-03-22 04:42:32,5,system,0.009167
2026-03-22 04:43:32,3,user,0.032332
2026-03-22 04:44:32,2,iowait,0.0
2026-03-22 04:45:32,3,steal,0.0
2026-03-22 04:46:32,7,system,0.020148
2026-03-22 04:47:32,0,iowait,0.0
2026-03-22 04:48:32,0,irq,0.0
2026-03-22 04:49:32,0,nice,0.002023
2026-03-22 04:50:32,0,softirq,0.035777
2026-03-22 04:51:32,0,steal,0.000114
2026-03-22 04:52:32,0,system,0.01929
2026-03-22 04:53:32,0,user,0.026235
2026-03-22 04:54:32,1,iowait,0.008752
2026-03-22 04:55:32,1,irq,0.005541
2026-03-22 04:56:32,1,nice,0.023277
2026-03-22 04:57:32,1,softirq,0.011615
2026-03-22 04:58:32,1,steal,0.0
2026-03-22 04:59:32,1,system,0.021376
2026-03-22 05:00:32,1,user,0.013423
2026-03-22 05:01:32,2,irq,0.001079
2026-03-22 05:02:32,2,nice,0.013096
2026-03-22 05:03:32,2,softirq,0.0
2026-03-22 05:04:32,2,steal,0.0
2026-03-22 05:05:32,2,system,0.0
2026-03-22 05:06:32,2,user,0.012059
2026-03-22 05:07:32,3,iowait,0.00473
2026-03-22 05:08:32,3,irq,0.005242
2026-03-22 05:09:32,3,nice,0.002763
2026-03-22 05:10:32,3,softirq,0.0
2026-03-22 05:11:32,3,system,0.0
2026-03-22 05:12:32,7,user,0.021877
2026-03-22 05:13:32,0,iowait,0.0
2026-03-22 05:14:32,4,nice,0.004594
2026-03-22 05:15:32,4,softirq,0.008353
2026-03-22 05:16:32,4,steal,0.001382
2026-03-22 05:17:32,4,system,0.014268
2026-03-22 05:18:32,4,user,0.019292
2026-03-22 05:19:32,5,iowait,0.010634
2026-03-22 05:20:32,5,irq,0.0
2026-03-22 05:21:32,5,nice,0.0
2026-03-22 05:22:32,5,softirq,0.002968
2026-03-22 05:23:32,5,steal,0.008205
2026-03-22 05:24:32,5,system,0.002729
2026-03-22 05:25:32,6,iowait,0.005212
2026-03-22 05:26:32,6,irq,0.0
2026-03-22 05:27:32,6,nice,0.0
2026-03-22 05:28:32,6,softirq,0.009295
2026-03-22 05:29:32,6,steal,0.0
2026-03-22 05:30:32,6,system,0.0
2026-03-22 05:31:32,6,user,0.007845
2026-03-22 05:32:32,7,iowait,0.0
2026-03-22 05:33:32,7,irq,0.0
2026-03-22 05:34:32,7,nice,0.628149
2026-03-22 05:35:32,7,softirq,0.0
2026-03-22 05:36:32,7,steal,0.001978
2026-03-22 05:37:32,7,system,0.015559
2026-03-22 05:38:32,7,user,0.030277
2026-03-22 05:39:32,4,irq,0.0
2026-03-22 05:40:32,4,iowait,0.013869
2026-03-22 05:41:32,5,user,0.021255
2026-03-22 05:42:32,3,system,0.0
2026-03-22 05:43:32,3,user,0.012389
2026-03-22 05:44:32,0,nice,0.0
2026-03-22 05:45:32,0,softirq,0.015785
2026-03-22 05:46:32,0,steal,0.0
2026-03-22 05:47:32,0,system,0.013369
2026-03-22 05:48:32,0,user,0.036208
2026-03-22 05:49:32,1,iowait,0.0
2026-03-22 05:50:32,1,irq,0.003928
2026-03-22 05:51:32,1,nice,0.0
2026-03-22 05:52:32,1,softirq,0.017747
2026-03-22 05:53:32,1,steal,0.0
2026-03-22 05:54:32,1,system,0.0
2026-03-22 05:55:32,1,user,0.028283
2026-03-22 05:56:32,0,irq,0.0
2026-03-22 05:57:32,3,irq,0.0
2026-03-22 05:58:32,2,irq,0.0
2026-03-22 05:59:32,2,nice,0.0
2026-03-22 06:00:32,2,softirq,0.009612
2026-03-22 06:01:32,2,steal,0.0
2026-03-22 06:02:32,2,system,0.01062
2026-03-22 06:03:32,2,user,0.023286
2026-03-22 06:04:32,3,iowait,0.01354
2026-03-22 06:05:32,2,iowait,0.0
2026-03-22 06:06:32,3,nice,0.0
2026-03-22 06:07:32,3,softirq,0.013006
2026-03-22 06:08:32,3,steal,0.0
2026-03-22 06:09:32,5,nice,0.011146
2026-03-22 06:10:32,4,irq,0.003834
2026-03-22 06:11:32,5,steal,0.0
2026-03-22 06:12:32,5,softirq,0.004154
2026-03-22 06:13:32,5,irq,0.01951
2026-03-22 06:14:32,4,nice,0.02077
2026-03-22 06:15:32,4,user,0.014362
2026-03-22 06:16:32,4,system,0.006936
2026-03-22 06:17:32,4,steal,0.010762
2026-03-22 06:18:32,4,softirq,0.0
2026-03-22 06:19:32,5,system,0.007998
2026-03-22 06:20:32,5,iowait,0.000408
2026-03-22 06:21:32,6,iowait,0.003472
2026-03-22 06:22:32,6,user,0.007001
2026-03-22 06:23:32,6,nice,0.0
2026-03-22 06:24:32,6,softirq,0.0
2026-03-22 06:25:32,6,steal,0.0
2026-03-22 06:26:32,6,system,0.0
2026-03-22 06:27:32,7,iowait,0.0
2026-03-22 06:28:32,7,irq,0.019372
2026-03-22 06:29:32,7,nice,0.01106
2026-03-22 06:30:32,7,softirq,0.0
2026-03-22 06:31:32,7,steal,0.003477
2026-03-22 06:32:32,7,system,0.001263
2026-03-22 06:33:32,7,user,0.013158
2026-03-22 06:34:32,6,irq,0.478744
2026-03-22 06:35:32,4,iowait,0.006858
2026-03-22 06:36:32,5,user,0.010275
2026-03-22 06:37:32,3,system,0.014972
2026-03-22 06:38:32,0,irq,0.0
2026-03-22 06:39:32,0,nice,6.3e-05
2026-03-22 06:40:32,0,softirq,0.049979
2026-03-22 06:41:32,0,steal,0.002231
2026-03-22 06:42:32,0,system,0.019333
2026-03-22 06:43:32,0,user,0.015583
2026-03-22 06:44:32,1,iowait,0.006141
2026-03-22 06:45:32,1,irq,0.0
2026-03-22 06:46:32,1,nice,0.0
2026-03-22 06:47:32,1,softirq,0.004206
2026-03-22 06:48:32,1,steal,0.004303
2026-03-22 06:49:32,1,system,0.0
2026-03-22 06:50:32,1,user,0.020657
2026-03-22 06:51:32,0,iowait,0.011186
2026-03-22 06:52:32,2,iowait,0.003999
2026-03-22 06:53:32,3,steal,0.616414
2026-03-22 06:54:32,3,softirq,0.00654
2026-03-22 06:55:32,3,nice,0.0
2026-03-22 06:56:32,3,irq,0.009355
2026-03-22 06:57:32,3,iowait,0.0
2026-03-22 06:58:32,3,user,0.011979
2026-03-22 06:59:32,2,system,0.0
2026-03-22 07:00:32,2,steal,0.0
2026-03-22 07:01:32,2,softirq,0.018972
2026-03-22 07:02:32,2,nice,0.008952
2026-03-22 07:03:32,2,irq,0.0
2026-03-22 07:04:32,2,user,0.0
2026-03-22 07:05:32,5,steal,0.0
2026-03-22 07:06:32,5,softirq,0.0
2026-03-22 07:07:32,5,nice,0.024204
2026-03-22 07:08:32,5,irq,0.004349
2026-03-22 07:09:32,5,iowait,0.0
2026-03-22 07:10:32,4,system,0.00965
2026-03-22 07:11:32,5,system,0.0
2026-03-22 07:12:32,4,steal,0.0
2026-03-22 07:13:32,4,softirq,0.001995
2026-03-22 07:14:32,4,nice,0.0
2026-03-22 07:15:32,4,irq,0.007908
2026-03-22 07:16:32,4,user,0.020778
2026-03-22 07:17:32,5,user,0.020349
2026-03-22 07:18:32,6,nice,0.0
2026-03-22 07:19:32,6,irq,0.008978
2026-03-22 07:20:32,6,softirq,0.016956
2026-03-22 07:21:32,6,steal,0.0
2026-03-22 07:22:32,7,user,0.007121
2026-03-22 07:23:32,6,user,0.02869
2026-03-22 07:24:32,7,iowait,0.0
2026-03-22 07:25:32,7,irq,0.014038
2026-03-22 07:26:32,7,nice,0.0
2026-03-22 07:27:32,7,softirq,0.014884
2026-03-22 07:28:32,7,steal,0.001315
2026-03-22 07:29:32,7,system,0.007582
2026-03-22 07:30:32,4,iowait,0.01598
2026-03-22 07:31:32,6,iowait,0.0
2026-03-22 07:32:32,6,system,0.0
2026-03-22 07:33:32,3,user,0.011179
2026-03-22 07:34:32,3,steal,0.004523
2026-03-22 07:35:32,3,system,0.0
2026-03-22 07:36:32,0,iowait,0.006708
2026-03-22 07:37:32,0,irq,0.0
2026-03-22 07:38:32,0,nice,0.011478
2026-03-22 07:39:32,0,softirq,0.002055
2026-03-22 07:40:32,0,steal,0.0
2026-03-22 07:41:32,0,system,0.0
2026-03-22 07:42:32,1,iowait,0.0
2026-03-22 07:43:32,1,irq,0.002477
2026-03-22 07:44:32,1,nice,0.0
2026-03-22 07:45:32,1,softirq,0.008798
2026-03-22 07:46:32,1,steal,0.0
2026-03-22 07:47:32,0,user,0.017366
2026-03-22 07:48:32,1,user,0.004247
2026-03-22 07:49:32,3,softirq,0.009402
2026-03-22 07:50:32,1,system,0.013626
2026-03-22 07:51:32,3,nice,0.00385
2026-03-22 07:52:32,3,irq,0.005565
2026-03-22 07:53:32,3,iowait,0.003297
2026-03-22 07:54:32,2,system,0.024684
2026-03-22 07:55:32,2,user,0.017794
2026-03-22 07:56:32,2,softirq,0.001262
2026-03-22 07:57:32,2,nice,0.0
2026-03-22 07:58:32,2,irq,0.0
2026-03-22 07:59:32,2,iowait,0.0
2026-03-22 08:00:32,2,steal,0.0
2026-03-22 08:01:32,5,nice,0.0
2026-03-22 08:02:32,5,system,0.008343
2026-03-22 08:03:32,5,steal,0.000511
2026-03-22 08:04:32,5,softirq,0.0
2026-03-22 08:05:32,5,irq,0.009002
2026-03-22 08:06:32,4,nice,0.007394
2026-03-22 08:07:32,4,user,0.01607
2026-03-22 08:08:32,4,system,0.0
2026-03-22 08:09:32,4,steal,0.005484
2026-03-22 08:10:32,4,softirq,0.003546
2026-03-22 08:11:32,5,user,0.002185
2026-03-22 08:12:32,5,iowait,0.0
2026-03-22 08:13:32,6,iowait,0.002954
2026-03-22 08:14:32,7,user,0.006336
2026-03-22 08:15:32,6,nice,0.001898
2026-03-22 08:16:32,6,softirq,0.0
2026-03-22 08:17:32,6,steal,0.013362
2026-03-22 08:18:32,6,system,0.017813
2026-03-22 08:19:32,6,user,0.014141
2026-03-22 08:20:32,7,iowait,0.003968
2026-03-22 08:21:32,7,irq,0.0
2026-03-22 08:22:32,7,nice,0.599777
2026-03-22 08:23:32,7,softirq,0.0
2026-03-22 08:24:32,7,steal,0.0
2026-03-22 08:25:32,7,system,0.012477
2026-03-22 08:26:32,4,irq,0.019973
2026-03-22 08:27:32,6,irq,0.0
2026-03-22 08:28:32,4,iowait,0.0
2026-03-22 08:29:32,3,user,0.021688
2026-03-22 08:30:32,3,system,0.024111
2026-03-22 08:31:32,0,irq,0.0
2026-03-22 08:32:32,0,nice,0.00249
2026-03-22 08:33:32,0,softirq,0.044213
2026-03-22 08:34:32,0,steal,0.0
2026-03-22 08:35:32,0,system,0.0
2026-03-22 08:36:32,0,user,0.011431
2026-03-22 08:37:32,1,iowait,0.0
2026-03-22 08:38:32,1,irq,0.008126
2026-03-22 08:39:32,1,nice,0.002417
2026-03-22 08:40:32,1,softirq,0.0
2026-03-22 08:41:32,1,steal,0.005154
2026-03-22 08:42:32,1,system,0.0
2026-03-22 08:43:32,0,iowait,0.013078
2026-03-22 08:44:32,2,iowait,0.0
2026-03-22 08:45:32,3,steal,0.0
2026-03-22 08:46:32,3,softirq,0.008078
2026-03-22 08:47:32,3,nice,0.007629
2026-03-22 08:48:32,1,user,0.017481
2026-03-22 08:49:32,3,iowait,0.0
2026-03-22 08:50:32,3,irq,0.00538
2026-03-22 08:51:32,2,system,0.0
2026-03-22 08:52:32,2,steal,0.002353
2026-03-22 08:53:32,2,softirq,0.0
2026-03-22 08:54:32,2,nice,0.004463
2026-03-22 08:55:32,2,irq,0.0
2026-03-22 08:56:32,2,user,0.002507
2026-03-22 08:57:32,5,system,0.011472
